data-start,data-end,data-deviceid,data-username,data-welcome,data-organization_name,data-project_name,data-data_consent,data-consent_given-access_consent,data-consent_given-field_fallow,data-consent_given-field_planted-post_harvest_record,data-consent_given-field_planted-post_harvest_tip,data-consent_given-field_planted-primary_crop_type,data-consent_given-field_planted-multiple_crops,data-consent_given-field_planted-multiple_crops_percentage,data-consent_given-field_planted-primary_crop,data-consent_given-field_planted-primary_crop_other,data-consent_given-field_planted-primary_coffee_variety_other,data-consent_given-field_planted-secondary_crop,data-consent_given-field_planted-secondary_crop_other,Cleaned_Coordinates,data-consent_given-field_planted-crop_development,data-consent_given-field_planted-primary_coffee_variety,data-consent_given-field_planted-trees_count,data-consent_given-field_planted-trees_planting_date,data-consent_given-field_planted-yield_reporting,data-consent_given-field_planted-yield_reporting_guide,data-consent_given-field_planted-repeat_tip,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,data-consent_given-field_planted-planting_date_type,data-consent_given-field_planted-planting_date_exact,data-consent_given-field_planted-planting_date_estimate,data-consent_given-field_planted-planting_date,data-consent_given-field_planted-harvesting_date_type,data-consent_given-field_planted-harvesting_date_exact,data-consent_given-field_planted-harvesting_date_estimate,data-consent_given-field_planted-harvesting_date,data-consent_given-water_source,data-consent_given-field_center,data-consent_given-field_center-altitude,data-consent_given-field_center-accuracy,data-consent_given-field_outside_corner,data-consent_given-field_outside_corner-altitude,data-consent_given-field_outside_corner-accuracy,data-consent_given-field_boundary,data-consent_given-field_area_grp-field_area,data-consent_given-field_area_grp-field_area_unit,data-consent_given-field_photo_ask,data-consent_given-field_photo_rpt,data-goodbye,data-meta-instanceID,KEY
17/4/2022 10:41,17/4/2022 10:42,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,other_annual,Sweet potato, , , ,"-14.5129619,28.39663", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5129619,28.39663",1198.302,4.936, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:0cc40e97-803a-4e06-b7dc-f2d8e067e1ef,uuid:0cc40e97-803a-4e06-b7dc-f2d8e067e1ef
17/4/2022 10:44,17/4/2022 10:50,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,25_50,maize, , ,other_annual,Sweet potato and beans,"-14.515329,28.396022",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.515373,28.3959801",1198.618,4.686, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:e5d76d00-5fd3-4497-8a43-2dc342b936ca,uuid:e5d76d00-5fd3-4497-8a43-2dc342b936ca
17/4/2022 10:52,17/4/2022 10:54,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,25_50,maize, , ,other_annual,Sweet potatoes,"-14.515445,28.39604",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5154385,28.3960057",1197.49,4.814, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:9430b084-8f44-4d77-9f59-b527561bf8b6,uuid:9430b084-8f44-4d77-9f59-b527561bf8b6
17/4/2022 10:55,17/4/2022 10:57,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,other_annual,Sweet potato, , , ,"-14.517537,28.395232", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5176016,28.3951077",1202.656,4.892, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:06644c39-1f44-4874-abdf-4846667a5773,uuid:06644c39-1f44-4874-abdf-4846667a5773
17/4/2022 11:00,17/4/2022 11:02,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.518782,28.394852",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5185583,28.3948702",1207.029,4.974, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:13d93a30-f3bf-4934-8991-9d1b584a0528,uuid:13d93a30-f3bf-4934-8991-9d1b584a0528
17/4/2022 11:14,17/4/2022 11:16,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,25_50,maize, , ,beans, ,"-14.527973,28.407583",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5279865,28.4076794",1208.75,4.947, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:d823142f-6bc3-4324-a570-fb21c6bfcfb4,uuid:d823142f-6bc3-4324-a570-fb21c6bfcfb4
17/4/2022 11:19,17/4/2022 11:20,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.529767,28.40719",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5298582,28.407119",1224.72,1.057, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:fa2f7c57-34eb-425e-a57b-15131066eb95,uuid:fa2f7c57-34eb-425e-a57b-15131066eb95
17/4/2022 11:21,17/4/2022 11:23,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.530293,28.407108",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5302532,28.4070054",1213.328,4.942, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:94502d1c-5c0f-4ba0-a5ce-19388c16d1de,uuid:94502d1c-5c0f-4ba0-a5ce-19388c16d1de
17/4/2022 11:24,17/4/2022 11:26,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.530978,28.406869",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5310813,28.4067237",1210.097,4.901, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:2e2861f5-1955-4b3a-bd7a-72247a43233c,uuid:2e2861f5-1955-4b3a-bd7a-72247a43233c
17/4/2022 11:28,17/4/2022 11:29,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.532901,28.406228",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5327126,28.4061837",1217.572,1.04, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:4e826f4a-4383-4482-b250-b32e74b71185,uuid:4e826f4a-4383-4482-b250-b32e74b71185
17/4/2022 11:30,17/4/2022 11:33,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,other_annual,Sweet potato, , , ,"-14.5337,28.406123", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5336674,28.4060254",1215.697,4.997, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:69716587-a171-46b5-8c55-56222c0ad932,uuid:69716587-a171-46b5-8c55-56222c0ad932
17/4/2022 11:33,17/4/2022 11:35,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,25_50,maize, , ,other_annual,Sunflower,"-14.534347,28.405817",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5343287,28.4059471",1213.222,4.983, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:9f805d32-1398-4c4c-9621-2207f8f814fd,uuid:9f805d32-1398-4c4c-9621-2207f8f814fd
17/4/2022 11:36,17/4/2022 11:37,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,0_25,maize, , ,other_annual,Pumpkin,"-14.534956,28.405998",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5349558,28.4059537",1206.397,4.746, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:8c34432e-719c-4a94-9995-7cccff16643a,uuid:8c34432e-719c-4a94-9995-7cccff16643a
17/4/2022 11:39,17/4/2022 11:42,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.537213,28.406613",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.53728,28.406499",1206.974,4.997, ,10,acre,yes,data-consent_given-field_photo_rpt, ,uuid:ba90bf2d-664e-4df6-8606-b7155efa0bc7,uuid:ba90bf2d-664e-4df6-8606-b7155efa0bc7
17/4/2022 11:48,17/4/2022 11:49,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.5470553,28.3974217",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5470553,28.3974217",1175.15,4.63, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:1b5a1e50-6516-4726-aa0d-41fd657a9299,uuid:1b5a1e50-6516-4726-aa0d-41fd657a9299
17/4/2022 11:50,17/4/2022 11:52,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.546881,28.39631",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5467296,28.3964541",1176.01,4.972, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:3456ecac-0187-4160-a3cc-4ec4d33b78ae,uuid:3456ecac-0187-4160-a3cc-4ec4d33b78ae
17/4/2022 11:54,17/4/2022 11:56,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.5446081,28.3917138",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5446081,28.3917138",1180.936,3.9, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:a4271f21-808e-4db4-a84a-12853b016d32,uuid:a4271f21-808e-4db4-a84a-12853b016d32
17/4/2022 11:57,17/4/2022 11:58,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.5446155,28.3916504",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5446155,28.3916504",1177.921,2.126, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:02caa4f3-f44d-4779-bf9f-cf9ff463c1b2,uuid:02caa4f3-f44d-4779-bf9f-cf9ff463c1b2
17/4/2022 11:59,17/4/2022 12:01,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,25_50,maize, , ,groundnut, ,"-14.541782,28.386538",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5420895,28.3863987",1170.643,0.715, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:c987c404-7977-409d-aa2b-ed2b056e12bc,uuid:c987c404-7977-409d-aa2b-ed2b056e12bc
17/4/2022 12:02,17/4/2022 12:06,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.541408,28.384346",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5413465,28.3846244",1182.924,4.855, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:9f70b3e0-484e-4c7e-98f0-1d91553b8378,uuid:9f70b3e0-484e-4c7e-98f0-1d91553b8378
17/4/2022 12:19,17/4/2022 12:21,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.540399,28.382157",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.540243,28.3821871",1181.619,4.98, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:b859a9e4-b2db-42be-910f-67e5813a9ed2,uuid:b859a9e4-b2db-42be-910f-67e5813a9ed2
17/4/2022 12:22,17/4/2022 12:23,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.540358,28.381339",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5403762,28.3811716",1199.286,2.82, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:d84339f5-344d-447e-8e64-c21eae8eb58b,uuid:d84339f5-344d-447e-8e64-c21eae8eb58b
17/4/2022 12:24,17/4/2022 12:25,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.541108,28.380207",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5408488,28.3800879",1186.63,3.762, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:441eef2b-e7e8-4114-90d1-30c73a812a93,uuid:441eef2b-e7e8-4114-90d1-30c73a812a93
17/4/2022 12:27,17/4/2022 12:30,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,yes,25_50,maize, , ,other_annual,Sweet potato,"-14.544815,28.377683",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5447321,28.3774385",1187.749,4.835, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:0fbadb92-c584-49a0-9a52-12f6b87bab57,uuid:0fbadb92-c584-49a0-9a52-12f6b87bab57
17/4/2022 12:32,17/4/2022 12:34,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.545668,28.376715",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.545727,28.3766181",1191.439,4.772, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:e4f462ae-98ef-446d-adb0-11df5d71c067,uuid:e4f462ae-98ef-446d-adb0-11df5d71c067
17/4/2022 12:36,17/4/2022 12:37,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.54711,28.371804",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5460874,28.3715418",1193.622,0.961, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:c933439f-c49b-42df-baea-5fdb118ad504,uuid:c933439f-c49b-42df-baea-5fdb118ad504
17/4/2022 12:43,17/4/2022 12:45,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.52922,28.353736",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5296058,28.352965",1204.979,0.961, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:da4c5f5c-0568-4d92-bbe4-7f3f74a8cf0a,uuid:da4c5f5c-0568-4d92-bbe4-7f3f74a8cf0a
17/4/2022 13:37,17/4/2022 13:38,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.348589,28.518825",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3471304,28.5189819",1162.247,2.683, ,20,acre,yes,data-consent_given-field_photo_rpt, ,uuid:430b9415-4eac-4aed-b5c5-bfdcdabe799c,uuid:430b9415-4eac-4aed-b5c5-bfdcdabe799c
17/4/2022 13:42,17/4/2022 13:45,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.347217,28.513809",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3461109,28.5143977",1152.347,4.906, ,20,acre,yes,data-consent_given-field_photo_rpt, ,uuid:d6e44bdd-ed56-4ea7-84cb-ab1e4925a648,uuid:d6e44bdd-ed56-4ea7-84cb-ab1e4925a648
17/4/2022 13:51,17/4/2022 13:53,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,soybean, , , , ,"-14.345098,28.501478", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3451381,28.5029838",1145.425,2.495, ,20,acre,yes,data-consent_given-field_photo_rpt, ,uuid:8f7310df-30e8-42b6-b2d6-24da003a0def,uuid:8f7310df-30e8-42b6-b2d6-24da003a0def
17/4/2022 13:57,17/4/2022 13:59,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,soybean, , , , ,"-14.338839,28.475988", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3375122,28.4776746",1190.054,2.142, ,30,acre,yes,data-consent_given-field_photo_rpt, ,uuid:8729e58f-bba4-443c-b2b4-49868e40dce5,uuid:8729e58f-bba4-443c-b2b4-49868e40dce5
17/4/2022 14:15,17/4/2022 14:17,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.393503,28.492187",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3937478,28.4920573",1182.08,1.094, ,10,acre,yes,data-consent_given-field_photo_rpt, ,uuid:7f8cdb28-5766-439a-b880-c824fd0c0d6a,uuid:7f8cdb28-5766-439a-b880-c824fd0c0d6a
17/4/2022 14:19,17/4/2022 14:20,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.395386,28.494157",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3953085,28.4941646",1195.159,1.552, ,10,acre,yes,data-consent_given-field_photo_rpt, ,uuid:5c4bb270-a2cc-4876-93f0-fe7e05b36b95,uuid:5c4bb270-a2cc-4876-93f0-fe7e05b36b95
17/4/2022 14:21,17/4/2022 14:23,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,beans, , , , ,"-14.3950628,28.4941505", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3950628,28.4941505",1202.209,1.084, ,4,acre,yes,data-consent_given-field_photo_rpt, ,uuid:d53b8e3c-e6ca-48d5-8f0e-6a47d34409af,uuid:d53b8e3c-e6ca-48d5-8f0e-6a47d34409af
17/4/2022 14:24,17/4/2022 14:26,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,perennial,no, ,cassava, , , , ,"-14.39428,28.495374", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3941053,28.4951931",1189.484,1.176, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:5090ff02-add6-444c-bbda-781eede8ce1d,uuid:5090ff02-add6-444c-bbda-781eede8ce1d
17/4/2022 14:27,17/4/2022 14:29,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,soybean, , , , ,"-14.3936756,28.4952598", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3936756,28.4952598",1185.1,3.496, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:15d58a77-d644-4a93-ad9c-12d7b9f0b522,uuid:15d58a77-d644-4a93-ad9c-12d7b9f0b522
17/4/2022 14:30,17/4/2022 14:32,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,perennial,no, ,cassava, , , , ,"-14.393615,28.495703", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.393534,28.4956319",1171.354,0.821, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:750f2294-cf08-482e-9366-de7f0f8baee5,uuid:750f2294-cf08-482e-9366-de7f0f8baee5
17/4/2022 14:33,17/4/2022 14:35,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,soybean, , , , ,"-14.393546,28.495786", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3934697,28.4956798",1171.993,0.777, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:e8c89432-43ee-4e45-9d49-bb02671ebf45,uuid:e8c89432-43ee-4e45-9d49-bb02671ebf45
17/4/2022 14:42,17/4/2022 14:44,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.396289,28.495262",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3961739,28.4952041",1169.317,1.02, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:fcdc63d3-2fa9-4401-8818-6b94b80e5741,uuid:fcdc63d3-2fa9-4401-8818-6b94b80e5741
17/4/2022 14:45,17/4/2022 14:46,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,other_annual,Sunflower, , , ,"-14.3961186,28.4955343", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3961186,28.4955343",1177.142,1.572, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:d54390d7-4f98-429f-a815-eaaf4f3daf5c,uuid:d54390d7-4f98-429f-a815-eaaf4f3daf5c
17/4/2022 14:46,17/4/2022 14:48,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,groundnut, , , , ,"-14.395995,28.495628", , , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.395995,28.495628",1141.687,0.98, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:82dcdc20-b061-4e1f-9567-4f5abe6602f9,uuid:82dcdc20-b061-4e1f-9567-4f5abe6602f9
17/4/2022 14:52,17/4/2022 14:54,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,sorghum, , , , ,"-14.394459,28.493256",grain, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.3945568,28.4930716",1182.016,4.346, ,3,acre,yes,data-consent_given-field_photo_rpt, ,uuid:3e8187c0-4aa6-4a61-a8e3-26f4292df937,uuid:3e8187c0-4aa6-4a61-a8e3-26f4292df937
18/4/2022 10:29,18/4/2022 10:42,collect:mUMX72Oc17QENs4a,RCMRD 2, ,RCMRD,Zambia crop type mapping,institutional,no,no,no, ,annual,no, ,maize, , , , ,"-14.533555,28.496573",harvest_ready, , , ,no, , ,data-consent_given-field_planted-tree_rpt,data-consent_given-field_planted-sampling_site_rpt,unknown, , , ,unknown, , , ,rainfed, , , ,"-14.5335085,28.4964407",1163.412,4.983, ,5,acre,yes,data-consent_given-field_photo_rpt, ,uuid:fe2a20a3-51c6-44e6-b8a5-d4eed5a5f3b4,uuid:fe2a20a3-51c6-44e6-b8a5-d4eed5a5f3b4
