2000-11-19,15:12:00,0.078,1,9.221,1
2000-11-20,05:20:00,0.100,1,13.411,1
2000-11-21,00:55:00,0.121,1,17.883,1
2000-11-21,20:13:00,0.140,1,22.294,1
2000-11-22,21:49:00,0.152,1,25.248,1
2000-11-24,02:43:00,0.153,1,25.499,1
2000-11-25,00:42:00,0.149,1,24.498,1
2000-11-25,21:45:00,0.146,1,23.755,1
2000-11-26,16:18:00,0.145,1,23.510,1
2000-11-26,18:09:00,0.148,1,24.249,1
2000-11-27,20:17:00,0.149,1,24.498,1
2000-11-28,13:39:00,0.145,1,23.510,1
2000-11-28,23:07:00,0.115,1,16.561,1
2000-11-29,08:47:00,0.105,1,14.436,1
2000-11-30,02:05:00,0.107,1,14.853,1
2000-12-01,03:43:00,0.116,1,16.779,1
2000-12-01,20:20:00,0.175,1,31.252,1
2000-12-02,10:04:00,0.219,1,43.915,1
2000-12-02,21:57:00,0.242,1,51.111,1
2000-12-04,04:29:00,0.248,1,53.051,1
2000-12-05,00:30:00,0.233,1,48.250,1
2000-12-07,20:44:00,0.185,1,33.998,1
2000-12-08,14:43:00,0.168,1,29.378,1
2000-12-09,11:45:00,0.161,1,27.544,1
2000-12-10,07:29:00,0.182,1,33.165,1
2000-12-11,10:48:00,0.190,1,35.401,1
2000-12-12,05:25:00,0.203,1,39.139,1
2000-12-12,14:48:00,0.260,1,57.004,1
2000-12-12,19:55:00,0.351,1,90.086,1
2000-12-13,05:38:00,0.452,1,132.708,1
2000-12-13,11:10:00,0.504,1,156.882,1
2000-12-13,20:18:00,0.521,1,165.098,1
2000-12-14,04:36:00,0.521,1,165.098,1
2000-12-14,16:13:00,0.477,1,144.145,1
2000-12-15,03:56:00,0.433,1,124.246,1
2000-12-15,15:27:00,0.393,1,107.086,1
2000-12-16,07:50:00,0.366,1,96.037,1
2000-12-16,21:29:00,0.323,1,79.343,1
2000-12-17,13:24:00,0.301,1,71.248,1
2000-12-18,03:58:00,0.259,1,56.671,1
2000-12-18,19:50:00,0.227,1,46.375,1
2000-12-19,12:03:00,0.210,1,41.205,1
2000-12-20,07:53:00,0.185,1,33.998,1
2000-12-21,00:28:00,0.156,1,26.260,1
2000-12-21,19:39:00,0.133,1,20.631,1
2000-12-22,15:30:00,0.127,1,19.240,1
2000-12-23,13:27:00,0.124,1,18.557,1
2000-12-24,12:37:00,0.124,1,18.557,1
2000-12-24,20:57:00,0.124,1,18.557,1
2000-12-25,18:39:00,0.152,1,25.248,1
2000-12-26,10:05:00,0.151,1,24.997,1
